,Bit_score,Alignment_Length,Query_ID,Title,Alignment_Score,Subject_ID,E_value,Subject_Chain,target_name,malaria_name,target_id,malaria_id,resolution,pdbid,title,expmethod,lignme,glytoucan,cids,protacxns,geneids,pmid,dois,pmcids,pclids,citations,pubchem_cid
35,125.0,60.0,1NHG_2|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],100.0,pdb|2OL4|A,2.2100000000000002e-37,Chain A,1NHG,2OL4,2,A,2.43,1NHG,CRYSTAL STRUCTURE ANALYSIS OF PLASMODIUM FALCIPARUM ENOYL-ACYL-CARRIER-PROTEIN REDUCTASE WITH TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,11792710.0,10.1074/jbc.m112000200,,30747144.0,"Perozzo R, Kuo M, Sidhu ABS, Valiyaveettil JT, Bittman R, Jacobs WR, Fidock DA, Sacchettini JC. Structural Elucidation of the Specificity of the Antibacterial Agent Triclosan for Malarial Enoyl Acyl Carrier Protein Reductase. Journal of Biological Chemistry. 2002 Apr;277(15):13106–14. doi: 10.1074/jbc.m112000200.",5564
36,125.0,60.0,1NHG_2|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],100.0,pdb|1VRW|A,3.23e-37,Chain A,1NHG,1VRW,2,A,2.43,1NHG,CRYSTAL STRUCTURE ANALYSIS OF PLASMODIUM FALCIPARUM ENOYL-ACYL-CARRIER-PROTEIN REDUCTASE WITH TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,11792710.0,10.1074/jbc.m112000200,,30747144.0,"Perozzo R, Kuo M, Sidhu ABS, Valiyaveettil JT, Bittman R, Jacobs WR, Fidock DA, Sacchettini JC. Structural Elucidation of the Specificity of the Antibacterial Agent Triclosan for Malarial Enoyl Acyl Carrier Protein Reductase. Journal of Biological Chemistry. 2002 Apr;277(15):13106–14. doi: 10.1074/jbc.m112000200.",5564
37,123.0,59.0,1NHG_2|Chains, Enoyl-ACP reductase [Plasmodium falciparum],100.0,pdb|3AM5|A,2e-36,Chain A,1NHG,3AM5,2,A,2.43,1NHG,CRYSTAL STRUCTURE ANALYSIS OF PLASMODIUM FALCIPARUM ENOYL-ACYL-CARRIER-PROTEIN REDUCTASE WITH TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,11792710.0,10.1074/jbc.m112000200,,30747144.0,"Perozzo R, Kuo M, Sidhu ABS, Valiyaveettil JT, Bittman R, Jacobs WR, Fidock DA, Sacchettini JC. Structural Elucidation of the Specificity of the Antibacterial Agent Triclosan for Malarial Enoyl Acyl Carrier Protein Reductase. Journal of Biological Chemistry. 2002 Apr;277(15):13106–14. doi: 10.1074/jbc.m112000200.",5564
38,123.0,59.0,1NHG_2|Chains, enoyl-ACP reductase [Plasmodium falciparum],100.0,pdb|1UH5|A,2.02e-36,Chain A,1NHG,1UH5,2,A,2.43,1NHG,CRYSTAL STRUCTURE ANALYSIS OF PLASMODIUM FALCIPARUM ENOYL-ACYL-CARRIER-PROTEIN REDUCTASE WITH TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,11792710.0,10.1074/jbc.m112000200,,30747144.0,"Perozzo R, Kuo M, Sidhu ABS, Valiyaveettil JT, Bittman R, Jacobs WR, Fidock DA, Sacchettini JC. Structural Elucidation of the Specificity of the Antibacterial Agent Triclosan for Malarial Enoyl Acyl Carrier Protein Reductase. Journal of Biological Chemistry. 2002 Apr;277(15):13106–14. doi: 10.1074/jbc.m112000200.",5564
39,121.0,59.0,1NHG_2|Chains, Enoyl-ACP reductase [Plasmodium falciparum],98.305,pdb|3AM3|A,1.33e-35,Chain A,1NHG,3AM3,2,A,2.43,1NHG,CRYSTAL STRUCTURE ANALYSIS OF PLASMODIUM FALCIPARUM ENOYL-ACYL-CARRIER-PROTEIN REDUCTASE WITH TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,11792710.0,10.1074/jbc.m112000200,,30747144.0,"Perozzo R, Kuo M, Sidhu ABS, Valiyaveettil JT, Bittman R, Jacobs WR, Fidock DA, Sacchettini JC. Structural Elucidation of the Specificity of the Antibacterial Agent Triclosan for Malarial Enoyl Acyl Carrier Protein Reductase. Journal of Biological Chemistry. 2002 Apr;277(15):13106–14. doi: 10.1074/jbc.m112000200.",5564
40,56.2,183.0,1P45_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],27.322,pdb|3AM3|A,3.27e-09,Chain A,1P45,3AM3,1,A,2.6,1P45,Targeting tuberculosis and malaria through inhibition of enoyl reductase: compound activity and structural data,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,12606558.0,10.1074/jbc.m211968200,,20637012.0,"Kuo MR, Morbidoni HR, Alland D, Sneddon SF, Gourlie BB, Staveski MM, Leonard M, Gregory JS, Janjigian AD, Yee C, Musser JM, Kreiswirth B, Iwamoto H, Perozzo R, Jacobs WR, Sacchettini JC, Fidock DA. Targeting Tuberculosis and Malaria through Inhibition of Enoyl Reductase. Journal of Biological Chemistry. 2003 Jun;278(23):20851–9. doi: 10.1074/jbc.m211968200.",5564
41,55.5,180.0,1P45_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],27.222,pdb|1NHG|A,3.85e-09,Chain A,1P45,1NHG,1,A,2.6,1P45,Targeting tuberculosis and malaria through inhibition of enoyl reductase: compound activity and structural data,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,12606558.0,10.1074/jbc.m211968200,,20637012.0,"Kuo MR, Morbidoni HR, Alland D, Sneddon SF, Gourlie BB, Staveski MM, Leonard M, Gregory JS, Janjigian AD, Yee C, Musser JM, Kreiswirth B, Iwamoto H, Perozzo R, Jacobs WR, Sacchettini JC, Fidock DA. Targeting Tuberculosis and Malaria through Inhibition of Enoyl Reductase. Journal of Biological Chemistry. 2003 Jun;278(23):20851–9. doi: 10.1074/jbc.m211968200.",5564
42,55.8,183.0,1P45_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],27.322,pdb|1UH5|A,4.69e-09,Chain A,1P45,1UH5,1,A,2.6,1P45,Targeting tuberculosis and malaria through inhibition of enoyl reductase: compound activity and structural data,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,12606558.0,10.1074/jbc.m211968200,,20637012.0,"Kuo MR, Morbidoni HR, Alland D, Sneddon SF, Gourlie BB, Staveski MM, Leonard M, Gregory JS, Janjigian AD, Yee C, Musser JM, Kreiswirth B, Iwamoto H, Perozzo R, Jacobs WR, Sacchettini JC, Fidock DA. Targeting Tuberculosis and Malaria through Inhibition of Enoyl Reductase. Journal of Biological Chemistry. 2003 Jun;278(23):20851–9. doi: 10.1074/jbc.m211968200.",5564
43,55.1,83.0,1P45_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],38.554,pdb|1VRW|A,7.98e-09,Chain A,1P45,1VRW,1,A,2.6,1P45,Targeting tuberculosis and malaria through inhibition of enoyl reductase: compound activity and structural data,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,12606558.0,10.1074/jbc.m211968200,,20637012.0,"Kuo MR, Morbidoni HR, Alland D, Sneddon SF, Gourlie BB, Staveski MM, Leonard M, Gregory JS, Janjigian AD, Yee C, Musser JM, Kreiswirth B, Iwamoto H, Perozzo R, Jacobs WR, Sacchettini JC, Fidock DA. Targeting Tuberculosis and Malaria through Inhibition of Enoyl Reductase. Journal of Biological Chemistry. 2003 Jun;278(23):20851–9. doi: 10.1074/jbc.m211968200.",5564
44,55.1,83.0,1P45_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],38.554,pdb|2OL4|A,8.03e-09,Chain A,1P45,2OL4,1,A,2.6,1P45,Targeting tuberculosis and malaria through inhibition of enoyl reductase: compound activity and structural data,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,12606558.0,10.1074/jbc.m211968200,,20637012.0,"Kuo MR, Morbidoni HR, Alland D, Sneddon SF, Gourlie BB, Staveski MM, Leonard M, Gregory JS, Janjigian AD, Yee C, Musser JM, Kreiswirth B, Iwamoto H, Perozzo R, Jacobs WR, Sacchettini JC, Fidock DA. Targeting Tuberculosis and Malaria through Inhibition of Enoyl Reductase. Journal of Biological Chemistry. 2003 Jun;278(23):20851–9. doi: 10.1074/jbc.m211968200.",5564
45,53.9,183.0,1P45_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],27.322,pdb|3AM5|A,2.19e-08,Chain A,1P45,3AM5,1,A,2.6,1P45,Targeting tuberculosis and malaria through inhibition of enoyl reductase: compound activity and structural data,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,12606558.0,10.1074/jbc.m211968200,,20637012.0,"Kuo MR, Morbidoni HR, Alland D, Sneddon SF, Gourlie BB, Staveski MM, Leonard M, Gregory JS, Janjigian AD, Yee C, Musser JM, Kreiswirth B, Iwamoto H, Perozzo R, Jacobs WR, Sacchettini JC, Fidock DA. Targeting Tuberculosis and Malaria through Inhibition of Enoyl Reductase. Journal of Biological Chemistry. 2003 Jun;278(23):20851–9. doi: 10.1074/jbc.m211968200.",5564
46,87.0,237.0,1QG6_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],25.738,pdb|3AM3|A,6.04e-20,Chain A,1QG6,3AM3,1,A,1.9,1QG6,CRYSTAL STRUCTURE OF E. COLI ENOYL ACYL CARRIER PROTEIN REDUCTASE IN COMPLEX WITH NAD AND TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P0AEK6|P0AEK4,945870|93775413,10493822.0,10.1021/bi9907779,,21265353.0,"Ward WH, Holdgate GA, Rowsell S, McLean EG, Pauptit RA, Clayton E, Nichols WW, Colls JG, Minshull CA, Jude DA, Mistry A, Timms D, Camble R, Hales NJ, Britton CJ, Taylor IW. Kinetic and structural characteristics of the inhibition of enoyl (acyl carrier protein) reductase by triclosan. Biochemistry. 1999 Sep 21;38(38):12514–25. doi: 10.1021/bi9907779. PMID: 10493822.",5564
47,85.5,237.0,1QG6_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],25.316,pdb|1UH5|A,2.51e-19,Chain A,1QG6,1UH5,1,A,1.9,1QG6,CRYSTAL STRUCTURE OF E. COLI ENOYL ACYL CARRIER PROTEIN REDUCTASE IN COMPLEX WITH NAD AND TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P0AEK6|P0AEK4,945870|93775413,10493822.0,10.1021/bi9907779,,21265353.0,"Ward WH, Holdgate GA, Rowsell S, McLean EG, Pauptit RA, Clayton E, Nichols WW, Colls JG, Minshull CA, Jude DA, Mistry A, Timms D, Camble R, Hales NJ, Britton CJ, Taylor IW. Kinetic and structural characteristics of the inhibition of enoyl (acyl carrier protein) reductase by triclosan. Biochemistry. 1999 Sep 21;38(38):12514–25. doi: 10.1021/bi9907779. PMID: 10493822.",5564
48,84.3,237.0,1QG6_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],24.051,pdb|2OL4|A,7.8e-19,Chain A,1QG6,2OL4,1,A,1.9,1QG6,CRYSTAL STRUCTURE OF E. COLI ENOYL ACYL CARRIER PROTEIN REDUCTASE IN COMPLEX WITH NAD AND TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P0AEK6|P0AEK4,945870|93775413,10493822.0,10.1021/bi9907779,,21265353.0,"Ward WH, Holdgate GA, Rowsell S, McLean EG, Pauptit RA, Clayton E, Nichols WW, Colls JG, Minshull CA, Jude DA, Mistry A, Timms D, Camble R, Hales NJ, Britton CJ, Taylor IW. Kinetic and structural characteristics of the inhibition of enoyl (acyl carrier protein) reductase by triclosan. Biochemistry. 1999 Sep 21;38(38):12514–25. doi: 10.1021/bi9907779. PMID: 10493822.",5564
49,84.0,237.0,1QG6_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],24.051,pdb|1VRW|A,7.96e-19,Chain A,1QG6,1VRW,1,A,1.9,1QG6,CRYSTAL STRUCTURE OF E. COLI ENOYL ACYL CARRIER PROTEIN REDUCTASE IN COMPLEX WITH NAD AND TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P0AEK6|P0AEK4,945870|93775413,10493822.0,10.1021/bi9907779,,21265353.0,"Ward WH, Holdgate GA, Rowsell S, McLean EG, Pauptit RA, Clayton E, Nichols WW, Colls JG, Minshull CA, Jude DA, Mistry A, Timms D, Camble R, Hales NJ, Britton CJ, Taylor IW. Kinetic and structural characteristics of the inhibition of enoyl (acyl carrier protein) reductase by triclosan. Biochemistry. 1999 Sep 21;38(38):12514–25. doi: 10.1021/bi9907779. PMID: 10493822.",5564
50,83.2,237.0,1QG6_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],25.316,pdb|3AM5|A,1.37e-18,Chain A,1QG6,3AM5,1,A,1.9,1QG6,CRYSTAL STRUCTURE OF E. COLI ENOYL ACYL CARRIER PROTEIN REDUCTASE IN COMPLEX WITH NAD AND TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P0AEK6|P0AEK4,945870|93775413,10493822.0,10.1021/bi9907779,,21265353.0,"Ward WH, Holdgate GA, Rowsell S, McLean EG, Pauptit RA, Clayton E, Nichols WW, Colls JG, Minshull CA, Jude DA, Mistry A, Timms D, Camble R, Hales NJ, Britton CJ, Taylor IW. Kinetic and structural characteristics of the inhibition of enoyl (acyl carrier protein) reductase by triclosan. Biochemistry. 1999 Sep 21;38(38):12514–25. doi: 10.1021/bi9907779. PMID: 10493822.",5564
51,69.7,141.0,1QG6_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],29.078,pdb|1NHG|A,2.81e-14,Chain A,1QG6,1NHG,1,A,1.9,1QG6,CRYSTAL STRUCTURE OF E. COLI ENOYL ACYL CARRIER PROTEIN REDUCTASE IN COMPLEX WITH NAD AND TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P0AEK6|P0AEK4,945870|93775413,10493822.0,10.1021/bi9907779,,21265353.0,"Ward WH, Holdgate GA, Rowsell S, McLean EG, Pauptit RA, Clayton E, Nichols WW, Colls JG, Minshull CA, Jude DA, Mistry A, Timms D, Camble R, Hales NJ, Britton CJ, Taylor IW. Kinetic and structural characteristics of the inhibition of enoyl (acyl carrier protein) reductase by triclosan. Biochemistry. 1999 Sep 21;38(38):12514–25. doi: 10.1021/bi9907779. PMID: 10493822.",5564
52,87.0,237.0,1QSG_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],25.738,pdb|3AM3|A,6.82e-20,Chain A,1QSG,3AM3,1,A,1.75,1QSG,CRYSTAL STRUCTURE OF ENOYL REDUCTASE INHIBITION BY TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD|GLC,G71142DF|G61491DK,5564|79025|5892|185698|64689,P0AEK6|P0AEK4,945870|93775413,10398587.0,10.1006/jmbi.1999.2907,,9110905.0,"Stewart MJ, Parikh S, Xiao G, Tonge PJ, Kisker C. Structural basis and mechanism of enoyl reductase inhibition by triclosan. J Mol Biol. 1999 Jul 23;290(4):859–65. doi: 10.1006/jmbi.1999.2907. PMID: 10398587.",5564
53,85.1,237.0,1QSG_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],25.316,pdb|1UH5|A,3.19e-19,Chain A,1QSG,1UH5,1,A,1.75,1QSG,CRYSTAL STRUCTURE OF ENOYL REDUCTASE INHIBITION BY TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD|GLC,G71142DF|G61491DK,5564|79025|5892|185698|64689,P0AEK6|P0AEK4,945870|93775413,10398587.0,10.1006/jmbi.1999.2907,,9110905.0,"Stewart MJ, Parikh S, Xiao G, Tonge PJ, Kisker C. Structural basis and mechanism of enoyl reductase inhibition by triclosan. J Mol Biol. 1999 Jul 23;290(4):859–65. doi: 10.1006/jmbi.1999.2907. PMID: 10398587.",5564
54,84.3,237.0,1QSG_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],24.051,pdb|2OL4|A,8.35e-19,Chain A,1QSG,2OL4,1,A,1.75,1QSG,CRYSTAL STRUCTURE OF ENOYL REDUCTASE INHIBITION BY TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD|GLC,G71142DF|G61491DK,5564|79025|5892|185698|64689,P0AEK6|P0AEK4,945870|93775413,10398587.0,10.1006/jmbi.1999.2907,,9110905.0,"Stewart MJ, Parikh S, Xiao G, Tonge PJ, Kisker C. Structural basis and mechanism of enoyl reductase inhibition by triclosan. J Mol Biol. 1999 Jul 23;290(4):859–65. doi: 10.1006/jmbi.1999.2907. PMID: 10398587.",5564
55,84.0,237.0,1QSG_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],24.051,pdb|1VRW|A,9.04e-19,Chain A,1QSG,1VRW,1,A,1.75,1QSG,CRYSTAL STRUCTURE OF ENOYL REDUCTASE INHIBITION BY TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD|GLC,G71142DF|G61491DK,5564|79025|5892|185698|64689,P0AEK6|P0AEK4,945870|93775413,10398587.0,10.1006/jmbi.1999.2907,,9110905.0,"Stewart MJ, Parikh S, Xiao G, Tonge PJ, Kisker C. Structural basis and mechanism of enoyl reductase inhibition by triclosan. J Mol Biol. 1999 Jul 23;290(4):859–65. doi: 10.1006/jmbi.1999.2907. PMID: 10398587.",5564
56,83.2,237.0,1QSG_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],25.316,pdb|3AM5|A,1.79e-18,Chain A,1QSG,3AM5,1,A,1.75,1QSG,CRYSTAL STRUCTURE OF ENOYL REDUCTASE INHIBITION BY TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD|GLC,G71142DF|G61491DK,5564|79025|5892|185698|64689,P0AEK6|P0AEK4,945870|93775413,10398587.0,10.1006/jmbi.1999.2907,,9110905.0,"Stewart MJ, Parikh S, Xiao G, Tonge PJ, Kisker C. Structural basis and mechanism of enoyl reductase inhibition by triclosan. J Mol Biol. 1999 Jul 23;290(4):859–65. doi: 10.1006/jmbi.1999.2907. PMID: 10398587.",5564
57,69.7,141.0,1QSG_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],29.078,pdb|1NHG|A,3.17e-14,Chain A,1QSG,1NHG,1,A,1.75,1QSG,CRYSTAL STRUCTURE OF ENOYL REDUCTASE INHIBITION BY TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD|GLC,G71142DF|G61491DK,5564|79025|5892|185698|64689,P0AEK6|P0AEK4,945870|93775413,10398587.0,10.1006/jmbi.1999.2907,,9110905.0,"Stewart MJ, Parikh S, Xiao G, Tonge PJ, Kisker C. Structural basis and mechanism of enoyl reductase inhibition by triclosan. J Mol Biol. 1999 Jul 23;290(4):859–65. doi: 10.1006/jmbi.1999.2907. PMID: 10398587.",5564
58,675.0,329.0,1UH5_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],100.0,pdb|1UH5|A,0.0,Chain A,1UH5,1UH5,1,A,2.2,1UH5,Crystal Structure of Enoyl-ACP Reductase with Triclosan at 2.2angstroms,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,15381426.0,10.1016/j.jmb.2004.08.033,,11898285.0,"Pidugu LS, Kapoor M, Surolia N, Surolia A, Suguna K. Structural basis for the variation in triclosan affinity to enoyl reductases. J Mol Biol. 2004 Oct 08;343(1):147–55. doi: 10.1016/j.jmb.2004.08.033. PMID: 15381426.",5564
59,674.0,329.0,1UH5_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],99.696,pdb|3AM3|A,0.0,Chain A,1UH5,3AM3,1,A,2.2,1UH5,Crystal Structure of Enoyl-ACP Reductase with Triclosan at 2.2angstroms,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,15381426.0,10.1016/j.jmb.2004.08.033,,11898285.0,"Pidugu LS, Kapoor M, Surolia N, Surolia A, Suguna K. Structural basis for the variation in triclosan affinity to enoyl reductases. J Mol Biol. 2004 Oct 08;343(1):147–55. doi: 10.1016/j.jmb.2004.08.033. PMID: 15381426.",5564
60,673.0,329.0,1UH5_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],99.696,pdb|3AM5|A,0.0,Chain A,1UH5,3AM5,1,A,2.2,1UH5,Crystal Structure of Enoyl-ACP Reductase with Triclosan at 2.2angstroms,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,15381426.0,10.1016/j.jmb.2004.08.033,,11898285.0,"Pidugu LS, Kapoor M, Surolia N, Surolia A, Suguna K. Structural basis for the variation in triclosan affinity to enoyl reductases. J Mol Biol. 2004 Oct 08;343(1):147–55. doi: 10.1016/j.jmb.2004.08.033. PMID: 15381426.",5564
61,669.0,329.0,1UH5_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],99.392,pdb|2OL4|A,0.0,Chain A,1UH5,2OL4,1,A,2.2,1UH5,Crystal Structure of Enoyl-ACP Reductase with Triclosan at 2.2angstroms,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,15381426.0,10.1016/j.jmb.2004.08.033,,11898285.0,"Pidugu LS, Kapoor M, Surolia N, Surolia A, Suguna K. Structural basis for the variation in triclosan affinity to enoyl reductases. J Mol Biol. 2004 Oct 08;343(1):147–55. doi: 10.1016/j.jmb.2004.08.033. PMID: 15381426.",5564
62,668.0,328.0,1UH5_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],99.39,pdb|1VRW|A,0.0,Chain A,1UH5,1VRW,1,A,2.2,1UH5,Crystal Structure of Enoyl-ACP Reductase with Triclosan at 2.2angstroms,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,15381426.0,10.1016/j.jmb.2004.08.033,,11898285.0,"Pidugu LS, Kapoor M, Surolia N, Surolia A, Suguna K. Structural basis for the variation in triclosan affinity to enoyl reductases. J Mol Biol. 2004 Oct 08;343(1):147–55. doi: 10.1016/j.jmb.2004.08.033. PMID: 15381426.",5564
63,472.0,229.0,1UH5_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],100.0,pdb|1NHG|A,1.2599999999999999e-170,Chain A,1UH5,1NHG,1,A,2.2,1UH5,Crystal Structure of Enoyl-ACP Reductase with Triclosan at 2.2angstroms,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,15381426.0,10.1016/j.jmb.2004.08.033,,11898285.0,"Pidugu LS, Kapoor M, Surolia N, Surolia A, Suguna K. Structural basis for the variation in triclosan affinity to enoyl reductases. J Mol Biol. 2004 Oct 08;343(1):147–55. doi: 10.1016/j.jmb.2004.08.033. PMID: 15381426.",5564
64,123.0,59.0,1UH5_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],100.0,pdb|1NHG|C,1.1100000000000001e-35,Chain C,1UH5,1NHG,1,C,2.2,1UH5,Crystal Structure of Enoyl-ACP Reductase with Triclosan at 2.2angstroms,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,15381426.0,10.1016/j.jmb.2004.08.033,,11898285.0,"Pidugu LS, Kapoor M, Surolia N, Surolia A, Suguna K. Structural basis for the variation in triclosan affinity to enoyl reductases. J Mol Biol. 2004 Oct 08;343(1):147–55. doi: 10.1016/j.jmb.2004.08.033. PMID: 15381426.",5564
65,56.2,183.0,2B35_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],27.322,pdb|3AM3|A,3.27e-09,Chain A,2B35,3AM3,1,A,2.3,2B35,Crystal structure of Mycobacterium tuberculosis enoyl reductase (InhA) inhibited by triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,,,,,,5564
66,55.5,180.0,2B35_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],27.222,pdb|1NHG|A,3.85e-09,Chain A,2B35,1NHG,1,A,2.3,2B35,Crystal structure of Mycobacterium tuberculosis enoyl reductase (InhA) inhibited by triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,,,,,,5564
67,55.8,183.0,2B35_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],27.322,pdb|1UH5|A,4.69e-09,Chain A,2B35,1UH5,1,A,2.3,2B35,Crystal structure of Mycobacterium tuberculosis enoyl reductase (InhA) inhibited by triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,,,,,,5564
68,55.1,83.0,2B35_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],38.554,pdb|1VRW|A,7.98e-09,Chain A,2B35,1VRW,1,A,2.3,2B35,Crystal structure of Mycobacterium tuberculosis enoyl reductase (InhA) inhibited by triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,,,,,,5564
69,55.1,83.0,2B35_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],38.554,pdb|2OL4|A,8.03e-09,Chain A,2B35,2OL4,1,A,2.3,2B35,Crystal structure of Mycobacterium tuberculosis enoyl reductase (InhA) inhibited by triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,,,,,,5564
70,53.9,183.0,2B35_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],27.322,pdb|3AM5|A,2.19e-08,Chain A,2B35,3AM5,1,A,2.3,2B35,Crystal structure of Mycobacterium tuberculosis enoyl reductase (InhA) inhibited by triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,P9WGR0|P9WGR1,45425463|886523,,,,,,5564
71,314.0,237.0,2BL9_1|Chain, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],63.713,pdb|1J3I|A,8.48e-109,Chain A,2BL9,1J3I,1,A,1.9,2BL9,X-ray crystal structure of Plasmodium vivax dihydrofolate reductase in complex with pyrimethamine and its derivative,X-RAY DIFFRACTION,CP6|NDP,,4993|5884,O02604,,16135570.0,10.1073/pnas.0501747102,PMC1201571,14627357.0,"Kongsaeree P, Khongsuk P, Leartsakulpanich U, Chitnumsub P, Tarnchompoo B, Walkinshaw MD, Yuthavong Y. Crystal structure of dihydrofolate reductase from <i>Plasmodium vivax</i> : Pyrimethamine displacement linked with mutation-induced resistance. Proc. Natl. Acad. Sci. U.S.A. 2005 Aug 31;102(37):13046–51. doi: 10.1073/pnas.0501747102.",4993
72,313.0,237.0,2BL9_1|Chain, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],63.291,pdb|1J3J|A,2.15e-108,Chain A,2BL9,1J3J,1,A,1.9,2BL9,X-ray crystal structure of Plasmodium vivax dihydrofolate reductase in complex with pyrimethamine and its derivative,X-RAY DIFFRACTION,CP6|NDP,,4993|5884,O02604,,16135570.0,10.1073/pnas.0501747102,PMC1201571,14627357.0,"Kongsaeree P, Khongsuk P, Leartsakulpanich U, Chitnumsub P, Tarnchompoo B, Walkinshaw MD, Yuthavong Y. Crystal structure of dihydrofolate reductase from <i>Plasmodium vivax</i> : Pyrimethamine displacement linked with mutation-induced resistance. Proc. Natl. Acad. Sci. U.S.A. 2005 Aug 31;102(37):13046–51. doi: 10.1073/pnas.0501747102.",4993
